Open,Adj Close,Volume,Company,Direction
5990,5781.849609,553300,8,0
5970,5810.016602,566300,8,0
5969,5798.361816,401900,8,0
6037,5941.135742,555200,8,0
6085,5896.458008,522500,8,0
6070,5924.624023,586300,8,0
6120,5878.975586,653400,8,0
6060,5806.131348,432200,8,0
6054,5830.413574,470800,8,0
5988,5653.645508,699100,8,0
5894,5814.873047,682900,8,0
6010,5929.480469,868400,8,0
6063,5979.984863,701800,8,0
6167,5955.703613,699100,8,0
6452,6339.347656,1706200,8,0
6299,6168.408203,2057700,8,0
6324,6168.408203,989500,8,0
6336,6352.945313,920300,8,0
6562,6304.383301,688900,8,0
6458,6283.986328,426600,8,0
6501,6369.456543,626500,8,0
6647,6395.680176,620000,8,0
6536,6250.963867,524300,8,0
6470,6327.692871,654700,8,0
6486,6421.904297,455900,8,0
6670,6404.421387,669300,8,0
6593,6418.019531,399400,8,0
6653,6434.530762,515000,8,0
6643,6287.871582,776900,8,0
6620,6397.623047,629500,8,0
6558,6444.242676,509600,8,0
6720,6520.97168,539100,8,0
6814,6575.361816,498200,8,0
6691,6475.322754,449400,8,0
6652,6418.990723,387700,8,0
6642,6489.89209,360900,8,0
6653,6473.380859,565700,8,0
6700,6487.94873,572700,8,0
6789,6750.186523,1513900,8,0
6936,6798.749023,756200,8,0
6941,6724.93457,483700,8,0
6887,6712.308105,434100,8,0
6840,6701.624512,477000,8,0
6848,6817.203125,928900,8,0
7130,7049.331543,1010900,8,0
7160,7036.705566,703000,8,0
7253,7232.897949,1275400,8,0
7466,7422.291016,1224300,8,0
7738,7572.973633,1262500,8,0
7700,7474.787598,1309800,8,0
7625,7426.179688,1041300,8,0
7717,7512.700684,634000,8,0
7655,7461.176758,741900,8,0
7699,7563.252441,714200,8,0
7791,7610.886719,586500,8,0
7819,7594.36084,977200,8,0
7790,7601.166016,387400,8,0
7822,7652.688965,360200,8,0
7930,7690.602051,556200,8,0
7872,7655.604492,460500,8,0
7860,7629.356934,595400,8,0
7867,7620.608398,523600,8,0
7897,7641.022949,525200,8,0
7929,7673.104004,547500,8,0
7825,7549.64209,584400,8,0
7900,7626.440918,559000,8,0
7882,7691.574219,445500,8,0
7946,7835.451172,522400,8,0
8064,7922.943848,630800,8,0
8058,7788.788574,541600,8,0
7884,7559.363281,1062400,8,0
7714,7610.886719,835000,8,0
7932,7695.463379,824600,8,0
7900,7770.317871,790200,8,0
8000,7962.801758,912800,8,0
8436,8745.374023,1373300,8,0
8396,8036.683594,1560100,8,0
8223,8192.226563,1464000,8,0
8454,8479.980469,1017400,8,0
8807,8444.983398,1144100,8,0
8570,8521.782227,1002500,8,0
8900,8590.804688,1006700,8,0
8787,8600.525391,772200,8,0
8942,8896.055664,1034600,8,0
9069,8840.644531,602000,8,0
9129,9117.704102,1002200,8,0
9371,9172.143555,1084400,8,0
9500,9297.550781,791300,8,0
9579,9332.547852,981100,8,0
9600,9264.499023,1204300,8,0
9745,9366.572266,624000,8,0
9722,9208.113281,1107900,8,0
9400,9118.675781,968300,8,0
9323,9167.282227,800200,8,0
9430,9122.56543,765000,8,0
9425,9084.650391,830300,8,0
9332,9140.063477,818700,8,0
9330,9110.899414,735600,8,0
9450,9290.746094,935000,8,0
9536,9283.941406,499400,8,0
9550,9236.303711,690500,8,0
9536,9351.018555,452300,8,0
9569,9344.212891,579000,8,0
9564,9097.289063,1141400,8,0
9358,8939.802734,808200,8,0
9012,8629.69043,948300,8,0
8870,8721.070313,679800,8,0
8970,8653.994141,435300,8,0
8990,8593.720703,289600,8,0
8897,8635.521484,614100,8,0
8769,8647.1875,1052900,8,0
8935,8677.325195,724000,8,0
8963,8492.618164,543100,8,0
8798,8521.782227,757200,8,0
8753,8389.571289,804700,8,0
8685,8400.265625,1054300,8,0
8791,8773.566406,1303900,8,0
8987,8742.458984,1085600,8,0
9113,9122.56543,1062400,8,0
9371,9074.929688,979400,8,0
9237,8959.245117,601700,8,0
9160,9009.796875,427500,8,0
9248,9090.485352,443000,8,0
9397,9083.678711,526600,8,0
9336,9043.822266,656900,8,0
9201,9015.628906,636700,8,0
9253,9278.107422,676600,8,0
9406,8847.449219,1198000,8,0
9126,9039.932617,1095400,8,0
9021,8853.282227,3819900,8,0
9035,8691.90625,945300,8,0
8950,8885.362305,769800,8,0
9108,8828.978516,654800,8,0
9153,8806.620117,707600,8,0
9058,8663.714844,573600,8,0
8858,8643.298828,770900,8,0
8990,8981.604492,1207500,8,0
8639,8406.097656,1996000,8,0
8764,8611.219727,1220800,8,0
8984,8555.806641,1202200,8,0
8863,8804.674805,1105200,8,0
9078,9040.905273,834700,8,0
9092,8775.511719,967100,8,0
9050,8628.71875,943600,8,0
8872,8620.94043,513400,8,0
8938,8500.395508,555300,8,0
8594,8191.254883,1067600,8,0
8576,8299.163086,588600,8,0
8412,7920.027344,1153200,8,0
8297,8087.235352,683000,8,0
8319,7997.79834,695900,8,0
8195,8081.402344,753400,8,0
8206,7914.194824,768800,8,0
8087,7836.42334,964500,8,0
8183,7777.122559,717500,8,0
8032,7746.986816,870000,8,0
7969,7696.435059,879500,8,0
7961,7740.181641,658500,8,0
7880,7805.314941,1198200,8,0
8014,7819.896484,547800,8,0
8019,7901.557129,636200,8,0
8200,8081.402344,714500,8,0
8259,8047.37793,732500,8,0
8190,7995.854492,1151700,8,0
8086,7724.627441,965500,8,0
8008,7696.435059,653500,8,0
7850,7549.64209,692500,8,0
7728,7605.053711,546500,8,0
7962,7789.760254,778900,8,0
8013,7863.643555,857700,8,0
8077,7667.027832,731300,8,0
7803,7695.30127,741100,8,0
8010,7787.921875,584900,8,0
8066,7857.143555,436300,8,0
8105,7880.54248,457000,8,0
8228,7904.916016,692100,8,0
8121,7901.991699,634400,8,0
8163,8017.036133,558700,8,0
8373,8243.224609,1186900,8,0
8453,8094.057129,510200,8,0
8425,8281.248047,642800,8,0
8494,8241.274414,528600,8,0
8389,8247.125,353200,8,0
8499,8217.875977,494100,8,0
8422,8119.404785,400200,8,0
8297,7936.114746,616200,8,0
8000,7691.401855,963000,8,0
7952,7798.646484,689200,8,0
7943,7772.322754,418900,8,0
7962,7897.116211,639200,8,0
8057,7893.216797,522300,8,0
8107,7951.713867,598900,8,0
8016,7824.969727,592300,8,0
8006,7984.862305,942400,8,0
8192,7847.394043,621600,8,0
8044,7888.342285,823800,8,0
8045,7546.133301,1191400,8,0
7780,7686.526367,1118500,8,0
7884,7364.79248,798600,8,0
7629,7658.25293,981600,8,0
7914,7472.037109,483300,8,0
7633,7641.679199,635700,8,0
7762,7689.45166,641800,8,0
7777,7584.157227,550300,8,0
7812,7738.199219,588500,8,0
7831,7638.753418,461900,8,0
7900,7700.17627,487800,8,0
7783,7686.526367,653900,8,0
7840,7610.480469,1238000,8,0
7870,7702.125977,843200,8,0
7901,7644.603516,616400,8,0
7928,7598.780762,717700,8,0
7747,7620.230469,695700,8,0
7773,7744.048828,483400,8,0
7855,7593.90625,614700,8,0
7917,7667.027832,517000,8,0
7928,7722.599609,458400,8,0
7920,7804.496094,565500,8,0
8006,7821.070313,645200,8,0
8048,8069.683594,1397900,8,0
8227,7756.723633,866400,8,0
7999,7936.114746,710500,8,0
8075,7820.095215,741700,8,0
8000,7681.652344,534500,8,0
8000,7612.430176,763800,8,0
7701,7376.491699,810300,8,0
7658,7494.460938,667900,8,0
7764,7516.885254,562000,8,0
7711,7548.083984,436900,8,0
7823,7563.682617,439700,8,0
7748,7551.008301,427100,8,0
7718,7570.506836,533000,8,0
7799,7514.935059,527200,8,0
7757,7415.489746,473800,8,0
7610,7448.638184,365800,8,0
7640,7502.260742,343400,8,0
7683,7434.01416,560900,8,0
7527,7351.143066,840100,8,0
7496,7194.175293,729000,8,0
7251,7051.83252,1155600,8,0
7354,7225.374512,801700,8,0
7354,7211.724609,410900,8,0
7397,7189.30127,490200,8,0
7374,7131.779297,339400,8,0
7200,7035.258789,782000,8,0
7189,7093.755859,640300,8,0
7194,6995.285645,636900,8,0
7299,7058.657227,458200,8,0
7404,7049.882324,517500,8,0
7256,7058.657227,369700,8,0
7101,6980.660645,575800,8,0
7171,6931.913574,486700,8,0
7081,6884.140625,644300,8,0
7094,7109.35498,667200,8,0
7196,7002.110352,500300,8,0
7096,7007.959473,573200,8,0
7126,7092.78125,555500,8,0
7760,7569.532227,1504500,8,0
7642,7274.121582,1047700,8,0
7520,7288.746094,616300,8,0
7508,7259.497559,358600,8,0
7489,7223.424316,507400,8,0
7333,7043.057617,439600,8,0
7258,7042.083008,272000,8,0
7192,7043.057617,404400,8,0
7180,7005.035156,356100,8,0
7184,7000.160156,413300,8,0
7256,7218.549805,416000,8,0
7412,7301.42041,510700,8,0
7448,7311.169922,465400,8,0
7491,7431.089355,596800,8,0
7551,7386.241699,432200,8,0
7657,7377.466797,439900,8,0
7571,7449.613281,671200,8,0
7591,7631.929199,769100,8,0
7828,7674.827148,534300,8,0
7903,7792.796387,600300,8,0
8050,8139.880371,1050300,8,0
8444,8188.627441,929400,8,0
8448,8213.975586,650500,8,0
8425,8164.25293,697600,8,0
8456,8289.046875,1060300,8,0
8478,8320.24707,526900,8,0
8575,8500.611328,888000,8,0
8667,8521.085938,905800,8,0
8800,8606.882813,990500,8,0
8913,8720.951172,1088300,8,0
8940,8660.503906,854300,8,0
8817,8486.961914,701800,8,0
8999,8887.667969,1231000,8,0
9109,8638.080078,720300,8,0
8730,8425.541016,1013500,8,0
8550,8274.282227,779100,8,0
8470,8197.19043,1088800,8,0
8348,7928.830078,816500,8,0
8162,7820.509766,635700,8,0
7864,7645.831543,715500,8,0
7848,7608.749512,738100,8,0
7856,7719.021484,693800,8,0
8084,7811.727539,845800,8,0
7965,7916.144043,503800,8,0
8112,7911.264648,415900,8,0
8120,7998.115723,417900,8,0
8252,8168.891113,641900,8,0
8420,8402.120117,611700,8,0
8629,8486.044922,666800,8,0
8793,8596.31543,651900,8,0
8779,8575.822266,642000,8,0
8720,8359.182617,584600,8,0
8538,8460.670898,523700,8,0
8594,8400.168945,572400,8,0
8681,8496.779297,609500,8,0
8650,8433.347656,488600,8,0
8624,8455.791992,1921600,8,0
8686,8477.261719,517500,8,0
8899,8815.883789,870800,8,0
8986,8958.358398,889000,8,0
9260,9169.143555,1201800,8,0
9457,9239.405273,708400,8,0
9300,9038.37793,864100,8,0
9348,8931.035156,763600,8,0
9335,9050.088867,1140600,8,0
9300,8927.130859,751400,8,0
9156,9075.461914,729000,8,0
9370,9268.680664,641900,8,0
9363,9173.046875,579000,8,0
9452,9181.829102,432400,8,0
9354,9083.267578,501500,8,0
9249,9045.208984,483000,8,0
9250,9094.00293,396600,8,0
9355,8979.827148,452100,8,0
9276,9042.282227,320700,8,0
9177,8834.424805,627800,8,0
9014,8834.424805,662700,8,0
9168,8623.639648,1321600,8,0
8837,8724.15332,652300,8,0
8840,8914.445313,948700,8,0
9242,8897.854492,744500,8,0
9118,8955.430664,444600,8,0
9261,9012.030273,738800,8,0
9361,9096.929688,447400,8,0
9322,9036.426758,572100,8,0
9000,8771.969727,1286800,8,0
9164,9007.151367,560000,8,0
9200,8961.286133,347300,8,0
9267,9018.861328,473000,8,0
9490,9222.81543,477600,8,0
9301,8875.410156,796700,8,0
9075,8720.25,518800,8,0
9040,8996.416992,430200,8,0
9209,9018.861328,352200,8,0
9279,8960.310547,291800,8,0
9216,8952.50293,328600,8,0
9147,8889.072266,259000,8,0
9160,9094.978516,346100,8,0
9197,8843.207031,575900,8,0
9060,8776.849609,477000,8,0
9112,9000.320313,468900,8,0
9130,8938.841797,485800,8,0
9063,8508.488281,734900,8,0
8726,8418.710938,717100,8,0
8606,8382.603516,532900,8,0
8718,8562.161133,498700,8,0
8700,8248.910156,793800,8,0
8218,7848.810059,1111700,8,0
8167,7894.675293,494100,8,0
8123,7879.061035,413900,8,0
7950,7853.689453,969700,8,0
7969,7863.448242,585800,8,0
7908,8004.946777,861100,8,0
8092,7845.882324,582500,8,0
7971,7684.866211,747700,8,0
7839,7721.94873,473700,8,0
7895,7427.240234,995500,8,0
7664,7520.922852,606000,8,0
7777,7813.679199,740000,8,0
8090,7904.433594,716300,8,0
8214,8173.77002,641800,8,0
8326,8218.660156,533700,8,0
8387,8354.303711,782100,8,0
8599,8325.02832,653000,8,0
8557,7825.389648,1721500,8,0
7969,7939.564453,1637700,8,0
8065,8018.609375,890400,8,0
7930,7765.862793,863000,8,0
8020,7806.848145,543700,8,0
8109,7939.564453,711900,8,0
8062,7648.759766,818700,8,0
7768,7658.517578,807300,8,0
7650,7601.918945,385600,8,0
7640,7465.298828,572500,8,0
7754,7956.154297,1752100,8,0
8220,8235.249023,1134500,8,0
8472,8167.915039,913900,8,0
8558,8560.208984,1211000,8,0
8922,8651.94043,1122900,8,0
8994,8623.639648,625900,8,0
8812,8535.813477,790400,8,0
8700,8517.271484,884300,8,0
8703,8455.791992,899500,8,0
8660,8309.414063,633100,8,0
8884,8660.722656,967400,8,0
8840,8615.833008,959800,8,0
8948,8599.242188,628400,8,0
8822,8718.297852,490600,8,0
8935,8832.472656,757500,8,0
9153,8687.070313,1267600,8,0
8900,8712.442383,1381100,8,0
8865,8664.625,1079200,8,0
9029,8940.792969,741600,8,0
9071,9042.282227,643600,8,0
9313,9168.167969,834400,8,0
9376,9181.829102,595100,8,0
9490,9338.942383,686500,8,0
9589,9298.375,775100,8,0
9350,9119.748047,621700,8,0
9142,9064.787109,647900,8,0
9227,9070.674805,320000,8,0
9312,9100.120117,482900,8,0
9133,9036.324219,614500,8,0
9096,9032.398438,547400,8,0
9274,9067.730469,738600,8,0
9174,9012.768555,489300,8,0
9133,8785.070313,564900,8,0
8962,8912.660156,523200,8,0
9088,9053.009766,513400,8,0
9155,8997.066406,355900,8,0
9019,8900.882813,365300,8,0
9167,8900.882813,512400,8,0
9107,8841.013672,511900,8,0
9005,8862.605469,625000,8,0
8916,8744.830078,453800,8,0
8712,8700.664063,536700,8,0
8965,8708.515625,563400,8,0
8741,8674.165039,679300,8,0
8717,8694.776367,655700,8,0
8800,8602.517578,698300,8,0
8715,8608.40625,697500,8,0
8624,8375.800781,671600,8,0
8533,8086.268555,739500,8,0
8144,8265.876953,713500,8,0
8600,8164.785645,1178900,8,0
8300,8360.09668,845800,8,0
8649,8581.907227,677700,8,0
8745,8776.237305,476300,8,0
8867,8873.401367,478400,8,0
8939,8775.255859,483700,8,0
8914,8867.512695,498900,8,0
9185,9061.842773,580600,8,0
9279,9349.411133,1016300,8,0
9526,9328.799805,730900,8,0
9548,9392.594727,981400,8,0
9700,9391.613281,600500,8,0
9700,9546.68457,652300,8,0
9710,9446.575195,883600,8,0
9589,9312.115234,633700,8,0
9509,9350.392578,528100,8,0
9595,9301.319336,432700,8,0
9454,9429.891602,394300,8,0
9553,9425.96582,381400,8,0
9904,9616.369141,825100,8,0
9800,9741.996094,614700,8,0
9913,9627.165039,698900,8,0
9559,9397.501953,483300,8,0
9400,9137.415039,639400,8,0
9430,9133.489258,621300,8,0
9431,9106.990234,457600,8,0
9100,8969.584961,1014300,8,0
9336,9117.785156,563800,8,0
9402,9223.783203,535700,8,0
9532,9234.579102,383100,8,0
9350,9164.896484,523500,8,0
9488,9366.095703,540800,8,0
9673,9424.001953,452700,8,0
9602,9433.816406,635700,8,0
9619,9636.979492,850500,8,0
9865,9401.428711,1015600,8,0
9630,9462.279297,660100,8,0
9676,9602.62793,369900,8,0
9898,9834.253906,597000,8,0
10020,9868.604492,624800,8,0
10000,9819.53125,601900,8,0
10055,9762.606445,834200,8,0
10100,9853.881836,443200,8,0
10000,9783.217773,484500,8,0
9945,9812.661133,394000,8,0
9966,9814.624023,456700,8,0
9911,9814.624023,491700,8,0
9960,9607.535156,536800,8,0
9831,9844.068359,683200,8,0
10045,9947.12207,724300,8,0
10200,10109.06348,555600,8,0
10210,10089.43359,333900,8,0
10255,10050.17578,315300,8,0
10140,9912.769531,538400,8,0
10135,9996.195313,471700,8,0
10320,10167.95117,597000,8,0
10410,10089.43359,469500,8,0
10130,9693.904297,813900,8,0
9850,9649.738281,626100,8,0
9860,9651.701172,504900,8,0
9510,9450.500977,1158500,8,0
10110,9834.253906,1294900,8,0
9865,9848.975586,620500,8,0
10115,9635.998047,744100,8,0
10300,9834.253906,1157100,8,0
10100,9971.658203,642300,8,0
10275,10550.7207,973500,8,0
10895,10830.4375,1495100,8,0
10985,10913.86133,780300,8,0
11135,10761.73535,632600,8,0
10925,10663.58887,381000,8,0
10840,10413.31641,511300,8,0
10540,10197.39453,617400,8,0
10435,10359.33594,339500,8,0
10575,10383.87207,404100,8,0
10405,10094.34082,554100,8,0
10400,10271.00488,376900,8,0
10385,10290.63281,553300,8,0
10200,9971.658203,1181800,8,0
10080,9811.679688,801300,8,0
9933,9813.642578,437600,8,0
10015,9646.793945,505300,8,0
9728,9439.705078,1028000,8,0
9839,9878.418945,1003200,8,0
10185,10015.82324,1007200,8,0
10345,10109.06348,538800,8,0
10275,10045.26758,441100,8,0
9986,9844.068359,799400,8,0
10180,9873.511719,443600,8,0
9944,9766.532227,819300,8,0
9943,9743.958984,923700,8,0
9798,9504.481445,735500,8,0
9661,9515.27832,556400,8,0
9553,9270.894531,822900,8,0
9561,9392.594727,639600,8,0
9446,9219.858398,1044400,8,0
9517,9380.972656,836200,8,0
9521,9267.013672,1276700,8,0
9362,9366.236328,705600,8,0
9684,9601.030273,747700,8,0
9790,9587.277344,811700,8,0
9726,9607.907227,447900,8,0
9714,9540.12207,598900,8,0
9661,9499.842773,742300,8,0
9640,9503.772461,441000,8,0
9663,9328.905273,428600,8,0
9616,9591.207031,849400,8,0
9613,9486.089844,465200,8,0
9806,9658.009766,601000,8,0
9850,9682.570313,532000,8,0
9725,9574.505859,484600,8,0
9702,9527.350586,387700,8,0
9813,9516.543945,462800,8,0
9832,9577.453125,414500,8,0
9899,9693.376953,512800,8,0
9846,9605.942383,616300,8,0
9656,9508.68457,1107900,8,0
9825,9668.816406,640300,8,0
9873,9738.567383,476600,8,0
9814,9572.541016,567400,8,0
9606,9403.567383,884400,8,0
9577,9537.174805,635100,8,0
9727,9637.379883,545600,8,0
9802,9310.239258,1118000,8,0
9460,9250.3125,1346500,8,0
9566,8820.019531,2414600,8,0
9156,8765.004883,1205000,8,0
9011,8664.799805,730000,8,0
8876,8755.181641,953600,8,0
8924,8607.820313,969200,8,0
8714,8767.952148,815100,8,0
8961,8699.18457,530700,8,0
8860,8743.392578,654500,8,0
8946,8858.333984,634400,8,0
9088,8861.28125,703000,8,0
9025,8869.139648,803100,8,0
8968,8799.389648,731900,8,0
8945,8885.84082,1588600,8,0
9057,8829.84375,1023200,8,0
8796,8576.383789,1247700,8,0
8763,8658.905273,835100,8,0
8950,8780.723633,917300,8,0
8921,8696.237305,774800,8,0
8870,8650.064453,649500,8,0
8867,8750.269531,1002200,8,0
8900,8794.477539,614200,8,0
9013,8764.022461,844400,8,0
8769,8748.304688,1069000,8,0
8890,8710.972656,595100,8,0
8792,8631.398438,741400,8,0
8765,8556.735352,552500,8,0
8695,8215.841797,938300,8,0
8354,8235.489258,724300,8,0
8468,8259.067383,515500,8,0
8311,8170.650879,337500,8,0
8318,8187.352051,295300,8,0
8380,8194.228516,350800,8,0
8300,8131.35498,432300,8,0
8224,8167.703613,541200,8,0
8378,8167.703613,653900,8,0
6482,6182.875977,1152600,9,0
6353,6231.172363,917700,9,0
6379,6072.760742,954400,9,0
6351,6216.683105,834800,9,0
6494,6345.151855,863800,9,0
6592,6466.857422,811900,9,0
6645,6321.969238,600700,9,0
6545,6207.024414,849500,9,0
6520,6227.308594,792600,9,0
6468,6250.491211,315700,9,0
6446,6294.92334,543400,9,0
6553,6412.766602,614400,9,0
6618,6409.868164,552000,9,0
6659,6403.106445,609300,9,0
6471,6190.604004,720200,9,0
6391,6216.683105,531200,9,0
6384,6216.683105,578100,9,0
6388,6036.056152,794900,9,0
6290,6160.659668,842700,9,0
6316,6116.227539,685500,9,0
6307,6200.262695,908200,9,0
6448,6359.639648,814000,9,0
6584,6474.584473,1249800,9,0
6667,6080.488281,2068000,9,0
6150,5817.757324,1870200,9,0
6023,5768.495117,1743600,9,0
5965,5781.052246,1256500,9,0
5934,5870.882813,1301200,9,0
6044,5872.814453,673300,9,0
6030,5651.618652,1340600,9,0
5803,5756.903809,1118500,9,0
6001,5708.607422,833000,9,0
5901,5718.267578,677200,9,0
5620,5568.548828,1419500,9,0
5724,5526.048828,1253700,9,0
5621,5457.468262,1247900,9,0
5510,5187.008789,1822700,9,0
5352,5443.944824,1645500,9,0
5690,5327.067871,1464100,9,0
5503,5521.21875,1993200,9,0
5903,5682.527832,1740800,9,0
5880,5660.311035,1708600,9,0
5700,5430.421875,1449100,9,0
5581,5513.491211,1748800,9,0
5611,5307.749023,1717000,9,0
5361,5102.973633,1495700,9,0
4810,4776.491699,2351200,9,0
4920,4591.03418,1322700,9,0
4613,4727.228516,2008600,9,0
4897,4522.454102,2169700,9,0
4612,4626.772949,2845400,9,0
4860,4749.446289,1625700,9,0
5057,4981.267578,2435700,9,0
5305,5186.043457,1869400,9,0
5227,5164.79248,1187900,9,0
5442,5401.443848,1779600,9,0
5411,5230.180176,1327100,9,0
5478,5090.320313,1545100,9,0
5240,5000.96582,1146700,9,0
5087,4934.92041,1121900,9,0
5080,4991.252441,1210200,9,0
5239,5179.675781,1097700,9,0
5390,5252.519043,1153000,9,0
5408,5249.605957,920100,9,0
5380,5135.969238,1050000,9,0
5388,5390.436523,1461400,9,0
5466,5364.213379,656800,9,0
5537,5474.935547,750900,9,0
5596,5452.596191,914700,9,0
5514,5371.98291,988600,9,0
5578,5378.78125,911100,9,0
5400,5253.490234,775300,9,0
5290,5203.956543,935600,9,0
5323,5197.158203,844400,9,0
5358,5286.512695,547400,9,0
5439,5270.000977,803000,9,0
5452,5270.000977,666300,9,0
5409,5274.857422,849600,9,0
5572,5274.857422,906900,9,0
5392,5277.771973,840800,9,0
5380,5302.053223,859000,9,0
5653,5321.478027,1064500,9,0
5500,5325.362305,478500,9,0
5527,5435.114258,575400,9,0
5575,5496.303223,652200,9,0
5656,5322.449219,588400,9,0
5533,5348.67334,781900,9,0
5557,5341.874023,576500,9,0
5564,5432.200684,907800,9,0
5592,5637.134277,968600,9,0
5807,5595.370605,1829400,9,0
5797,5602.169434,864300,9,0
5921,5685.696777,621300,9,0
5880,5820.700195,1021600,9,0
5993,5788.649414,739100,9,0
5920,5850.80957,870600,9,0
6059,5823.61377,1251100,9,0
6072,5880.91748,679200,9,0
6092,5968.32959,762900,9,0
6198,6246.10791,1226700,9,0
6490,6215.998535,1105900,9,0
6312,6222.797852,918400,9,0
6449,6222.797852,694700,9,0
6269,6015.921875,1333100,9,0
6212,6026.605469,885900,9,0
6156,5995.525879,804100,9,0
6157,5942.106445,1266200,9,0
6096,5770.195313,651900,9,0
6078,5951.819336,1098400,9,0
6121,5936.278809,605300,9,0
6068,5871.205078,638600,9,0
6045,5774.080566,1333000,9,0
5899,5611.882324,1158300,9,0
5841,5711.920898,815100,9,0
5880,5675.984375,822500,9,0
5771,5636.163086,802100,9,0
5846,5680.840332,754300,9,0
5830,5473.964355,951300,9,0
5726,5504.072754,833200,9,0
5639,5513.785645,626100,9,0
5710,5536.123535,657100,9,0
5760,5569.146484,703900,9,0
5798,5714.833496,687700,9,0
5820,5675.012695,651100,9,0
5834,5610.910645,796800,9,0
5785,5608.967285,777600,9,0
5727,5596.341309,1107000,9,0
5844,5738.144531,826600,9,0
5907,5710.949707,674400,9,0
5950,5776.994141,686000,9,0
5990,5781.849609,553300,9,0
5970,5810.016602,566300,9,0
5969,5798.361816,401900,9,0
6037,5941.135742,555200,9,0
6085,5896.458008,522500,9,0
6070,5924.624023,586300,9,0
6120,5878.975586,653400,9,0
6060,5806.131348,432200,9,0
6054,5830.413574,470800,9,0
5988,5653.645508,699100,9,0
5894,5814.873047,682900,9,0
6010,5929.480469,868400,9,0
6063,5979.984863,701800,9,0
6167,5955.703613,699100,9,0
6452,6339.347656,1706200,9,0
6299,6168.408203,2057700,9,0
6324,6168.408203,989500,9,0
6336,6352.945313,920300,9,0
6562,6304.383301,688900,9,0
6458,6283.986328,426600,9,0
6501,6369.456543,626500,9,0
6647,6395.680176,620000,9,0
6536,6250.963867,524300,9,0
6470,6327.692871,654700,9,0
6486,6421.904297,455900,9,0
6670,6404.421387,669300,9,0
6593,6418.019531,399400,9,0
6653,6434.530762,515000,9,0
6643,6287.871582,776900,9,0
6620,6397.623047,629500,9,0
6558,6444.242676,509600,9,0
6720,6520.97168,539100,9,0
6814,6575.361816,498200,9,0
6691,6475.322754,449400,9,0
6652,6418.990723,387700,9,0
6642,6489.89209,360900,9,0
6653,6473.380859,565700,9,0
6700,6487.94873,572700,9,0
6789,6750.186523,1513900,9,0
6936,6798.749023,756200,9,0
6941,6724.93457,483700,9,0
6887,6712.308105,434100,9,0
6840,6701.624512,477000,9,0
6848,6817.203125,928900,9,0
7130,7049.331543,1010900,9,0
7160,7036.705566,703000,9,0
7253,7232.897949,1275400,9,0
7466,7422.291016,1224300,9,0
7738,7572.973633,1262500,9,0
7700,7474.787598,1309800,9,0
7625,7426.179688,1041300,9,0
7717,7512.700684,634000,9,0
7655,7461.176758,741900,9,0
7699,7563.252441,714200,9,0
7791,7610.886719,586500,9,0
7819,7594.36084,977200,9,0
7790,7601.166016,387400,9,0
7822,7652.688965,360200,9,0
7930,7690.602051,556200,9,0
7872,7655.604492,460500,9,0
7860,7629.356934,595400,9,0
7867,7620.608398,523600,9,0
7897,7641.022949,525200,9,0
7929,7673.104004,547500,9,0
7825,7549.64209,584400,9,0
7900,7626.440918,559000,9,0
7882,7691.574219,445500,9,0
7946,7835.451172,522400,9,0
8064,7922.943848,630800,9,0
8058,7788.788574,541600,9,0
7884,7559.363281,1062400,9,0
7714,7610.886719,835000,9,0
7932,7695.463379,824600,9,0
7900,7770.317871,790200,9,0
8000,7962.801758,912800,9,0
8436,8745.374023,1373300,9,0
8396,8036.683594,1560100,9,0
8223,8192.226563,1464000,9,0
8454,8479.980469,1017400,9,0
8807,8444.983398,1144100,9,0
8570,8521.782227,1002500,9,0
8900,8590.804688,1006700,9,0
8787,8600.525391,772200,9,0
8942,8896.055664,1034600,9,0
9069,8840.644531,602000,9,0
9129,9117.704102,1002200,9,0
9371,9172.143555,1084400,9,0
9500,9297.550781,791300,9,0
9579,9332.547852,981100,9,0
9600,9264.499023,1204300,9,0
9745,9366.572266,624000,9,0
9722,9208.113281,1107900,9,0
9400,9118.675781,968300,9,0
9323,9167.282227,800200,9,0
9430,9122.56543,765000,9,0
9425,9084.650391,830300,9,0
9332,9140.063477,818700,9,0
9330,9110.899414,735600,9,0
9450,9290.746094,935000,9,0
9536,9283.941406,499400,9,0
9550,9236.303711,690500,9,0
9536,9351.018555,452300,9,0
9569,9344.212891,579000,9,0
9564,9097.289063,1141400,9,0
9358,8939.802734,808200,9,0
9012,8629.69043,948300,9,0
8870,8721.070313,679800,9,0
8970,8653.994141,435300,9,0
8990,8593.720703,289600,9,0
8897,8635.521484,614100,9,0
8769,8647.1875,1052900,9,0
8935,8677.325195,724000,9,0
8963,8492.618164,543100,9,0
8798,8521.782227,757200,9,0
8753,8389.571289,804700,9,0
8685,8400.265625,1054300,9,0
8791,8773.566406,1303900,9,0
8987,8742.458984,1085600,9,0
9113,9122.56543,1062400,9,0
9371,9074.929688,979400,9,0
9237,8959.245117,601700,9,0
9160,9009.796875,427500,9,0
9248,9090.485352,443000,9,0
9397,9083.678711,526600,9,0
9336,9043.822266,656900,9,0
9201,9015.628906,636700,9,0
9253,9278.107422,676600,9,0
9406,8847.449219,1198000,9,0
9126,9039.932617,1095400,9,0
9021,8853.282227,3819900,9,0
9035,8691.90625,945300,9,0
