Open,Adj Close,Volume,Company,Direction,,,Open,Adj Close,Volume,Company
62.790001,62.18,1435100,2,0,,,-1.486207774,-1.519748889,0.993247793,2
62.5,62.970001,1524600,2,0,,,-1.502128349,-1.476309982,1.169267772,2
63.580002,64.580002,1606900,2,0,,,-1.442838027,-1.387782644,1.331127485,2
64.199997,64.760002,1176800,2,0,,,-1.408801329,-1.377885184,0.485248233,2
64.910004,65.489998,1423600,2,0,,,-1.36982312,-1.337745705,0.9706307,2
65.980003,66.75,1420600,2,0,,,-1.311081947,-1.268463374,0.964730589,2
66,66.790001,2723200,2,0,,,-1.309984145,-1.266263883,3.526558801,2
67,66.18,1167400,2,0,,,-1.255085801,-1.299805331,0.466761218,2
66.580002,67.309998,1274500,2,0,,,-1.278142995,-1.237671386,0.677395182,2
67.5,68.559998,1392600,2,0,,,-1.227636629,-1.168939024,0.909662886,2
68.440002,68.449997,986700,2,0,,,-1.176032075,-1.174987526,0.111377863,2
70,70.510002,1863300,2,0,,,-1.090390769,-1.061716319,1.835390308,2
70.169998,67.370003,2784400,2,0,,,-1.08105816,-1.234371957,3.646921066,2
69.720001,68.290001,2360700,2,0,,,-1.10576225,-1.183785049,2.813628718,2
68.360001,69.730003,1640100,2,0,,,-1.180423998,-1.104605258,1.396422047,2
70.489998,69.349998,1029200,2,0,,,-1.06349069,-1.125500171,0.19496277,2
70.959999,71.580002,1375300,2,0,,,-1.037688413,-1.002881417,0.875638913,2
71.650002,71.550003,920000,2,0,,,-0.999808391,-1.004530939,-0.019801272,2
71.720001,70.980003,1513900,2,0,,,-0.995965562,-1.035872896,1.148224043,2
71.25,71.709999,605900,2,0,,,-1.021767839,-0.995733416,-0.637542898,2
71.809998,71.639999,1189700,2,0,,,-0.991024876,-0.999582429,0.51061871,2
71.389999,70.650002,646500,2,0,,,-1.014082125,-1.054018294,-0.557694728,2
70.160004,71,682300,2,0,,,-1.081606814,-1.034773343,-0.487286737,2
70.260002,69.68,953300,2,0,,,-1.076117089,-1.107354717,0.04568996,2
68.739998,68.720001,972100,2,0,,,-1.159562792,-1.160141116,0.08266399,2
68.629997,69.129997,736700,2,0,,,-1.165601665,-1.137597122,-0.380298056,2
69.169998,70.389999,1549700,2,0,,,-1.135956504,-1.068314791,1.218632034,2
70.5,70.230003,1087000,2,0,,,-1.062941597,-1.077112313,0.308638242,2
70.519997,70.529999,1397500,2,0,,,-1.061843794,-1.060616766,0.919299734,2
69.82,69.160004,908000,2,0,,,-1.10027247,-1.13594716,-0.043401716,2
69.550003,69.790001,533500,2,0,,,-1.115094859,-1.101306214,-0.779932244,2
71.32,71.529999,949600,2,0,,,-1.017924954,-1.005630877,0.038413157,2
73,73.940002,1666900,2,0,,,-0.925695736,-0.873114718,1.449129706,2
75.5,74.360001,1814600,2,0,,,-0.788449876,-0.850020699,1.739611839,2
73.389999,74.519997,757600,2,0,,,-0.904285437,-0.841223177,-0.33919395,2
76.110001,76.830002,1985200,2,0,,,-0.754961832,-0.714205497,2.075131486,2
76.300003,76.800003,935400,2,0,,,-0.744531037,-0.715855018,0.010485965,2
75.959999,76.080002,1091700,2,0,,,-0.763196693,-0.755444914,0.31788175,2
77.18,78.18,875000,2,0,,,-0.696220659,-0.639974656,-0.108302938,2
78.25,77.309998,698200,2,0,,,-0.63747943,-0.68781249,-0.456016148,2
77.269997,77.349998,417000,2,0,,,-0.691279972,-0.685613054,-1.009053223,2
77.480003,76.419998,608100,2,0,,,-0.679750991,-0.736749931,-0.63321615,2
75.849998,76.459999,535500,2,0,,,-0.769235566,-0.734550441,-0.775998837,2
77.669998,78.529999,911200,2,0,,,-0.66932058,-0.620729649,-0.037108264,2
78.5,77.620003,479200,2,0,,,-0.623754844,-0.670766589,-0.886724254,2
77.629997,78.349998,530400,2,0,,,-0.671516568,-0.630627164,-0.786029025,2
77.459999,78.519997,624300,2,0,,,-0.680849177,-0.621279618,-0.60135555,2
76.980003,77.959999,1112900,2,0,,,-0.707200163,-0.652071606,0.359575868,2
78.709999,81.269997,2149700,2,0,,,-0.612226247,-0.470068422,2.398654242,2
83.559998,83.370003,1695500,2,0,,,-0.345969333,-0.354597724,1.505377431,2
81.699997,81.25,1179100,2,0,,,-0.448080308,-0.471167975,0.489771651,2
80.860001,80.470001,1129800,2,0,,,-0.494194698,-0.514056914,0.39281316,2
80.5,80.029999,1101600,2,0,,,-0.513958156,-0.538250815,0.337352116,2
80.449997,80.050003,644600,2,0,,,-0.516703238,-0.537150877,-0.561431465,2
79.919998,79.330002,1039600,2,0,,,-0.545799306,-0.576740773,0.215416488,2
79.510002,80.739998,1233600,2,0,,,-0.568307407,-0.499210888,0.596957002,2
81.559998,82.669998,1794200,2,0,,,-0.455766022,-0.393088121,1.699491084,2
83.389999,82.93,1419400,2,0,,,-0.355301997,-0.37879168,0.962370545,2
83.529999,83.449997,1237400,2,0,,,-0.347616229,-0.350199182,0.604430476,2
83.849998,82.980003,798200,2,0,,,-0.330048814,-0.376042221,-0.25934578,2
81.5,81.099998,1354300,2,0,,,-0.459059812,-0.479415968,0.834338136,2
79.07,79.410004,1224700,2,0,,,-0.592462788,-0.572341792,0.579453339,2
78.5,78.75,1337000,2,0,,,-0.623754844,-0.608632699,0.800314162,2
79.910004,79.769997,848500,2,0,,,-0.54634796,-0.552547256,-0.160420585,2
79.18,79.370003,636000,2,0,,,-0.58642397,-0.574541282,-0.578345117,2
80.400002,81.120003,900600,2,0,,,-0.519447881,-0.478315975,-0.057955323,2
81.199997,80.419998,1032800,2,0,,,-0.47552948,-0.516806373,0.202042903,2
79.07,79.389999,1010000,2,0,,,-0.592462788,-0.573441784,0.157202059,2
78.650002,78.639999,777200,2,0,,,-0.615519983,-0.614681201,-0.300646557,2
79.230003,79.5,1061900,2,0,,,-0.583678889,-0.567393281,0.25927398,2
79.589996,79.489998,888900,2,0,,,-0.563915869,-0.56794325,-0.080965757,2
78.849998,77.379997,1069300,2,0,,,-0.604540534,-0.683963532,0.273827587,2
77.779999,77.660004,1241500,2,0,,,-0.663281707,-0.668567098,0.612493961,2
76.709999,76.010002,1262300,2,0,,,-0.722022935,-0.759293926,0.653401397,2
76.860001,77.480003,888300,2,0,,,-0.713788074,-0.678464613,-0.082145779,2
77.769997,76.5,979700,2,0,,,-0.6638308,-0.73235095,0.097610938,2
77.18,77.019997,826100,2,0,,,-0.696220659,-0.703758453,-0.204474748,2
77.330002,77.720001,676200,2,0,,,-0.687985797,-0.66526811,-0.499283629,2
76.870003,76.459999,1383600,2,0,,,-0.71323898,-0.734550441,0.891962553,2
77.879997,76.989998,1789200,2,0,,,-0.657791982,-0.705407974,1.689657565,2
77.160004,77.610001,1461500,2,0,,,-0.697318406,-0.671316558,1.04516877,2
80.080002,78.959999,1212000,2,0,,,-0.537015351,-0.597085717,0.554476202,2
77.75,78.269997,762500,2,0,,,-0.664928602,-0.635026091,-0.329557102,2
79.07,78.699997,730800,2,0,,,-0.592462788,-0.611382158,-0.391901608,2
78.5,77.330002,873100,2,0,,,-0.623754844,-0.686712552,-0.112039675,2
76.970001,77.779999,834700,2,0,,,-0.707749256,-0.661969067,-0.187561096,2
76.940002,77.260002,617700,2,0,,,-0.709396151,-0.690561564,-0.614335794,2
78.099998,77.279999,790200,2,0,,,-0.645714292,-0.689462011,-0.27507941,2
77.43,77.480003,449100,2,0,,,-0.682496073,-0.678464613,-0.945922034,2
76.75,76.75,706700,2,0,,,-0.719826946,-0.718604478,-0.439299167,2
76.910004,76.449997,719700,2,0,,,-0.711042992,-0.73510041,-0.413732019,2
74,74,1392000,2,0,,,-0.870797392,-0.869815674,0.908482864,2
74.849998,75.07,846200,2,0,,,-0.82413391,-0.810980772,-0.164944004,2
74.339996,73.540001,850800,2,0,,,-0.852132175,-0.895109128,-0.155897167,2
73.980003,73.370003,1238400,2,0,,,-0.871895195,-0.90445662,0.606397179,2
73.75,74.129997,744900,2,0,,,-0.884521978,-0.862667674,-0.364171086,2
74.349998,74.550003,755700,2,0,,,-0.851583082,-0.83957327,-0.342930687,2
74.07,74.589996,770900,2,0,,,-0.866954508,-0.837374219,-0.313036791,2
74.790001,74.690002,907000,2,0,,,-0.827427646,-0.8318753,-0.04536842,2
74.610001,74.410004,942800,2,0,,,-0.837309348,-0.84727124,0.025039572,2
73.599998,73.269997,1129100,2,0,,,-0.89275684,-0.909955539,0.391436467,2
72.760002,72.669998,1062600,2,0,,,-0.938871229,-0.942947017,0.260650672,2
73.699997,72.93,822200,2,0,,,-0.88726706,-0.928650576,-0.212144892,2
74.629997,75.57,1215800,2,0,,,-0.8362116,-0.783487828,0.561949676,2
75.330002,74.639999,873200,2,0,,,-0.797782485,-0.83462476,-0.111843004,2
74.879997,74.599998,661900,2,0,,,-0.822487014,-0.83682425,-0.527407492,2
75.190002,75.43,751200,2,0,,,-0.805468253,-0.791185852,-0.351780853,2
75.75,76.199997,842500,2,0,,,-0.77472529,-0.748846882,-0.172220807,2
77.300003,77.470001,1467300,2,0,,,-0.689632693,-0.679014582,1.056575651,2
81.900002,81.599998,2727400,2,0,,,-0.437100365,-0.451923023,3.534818957,2
83.760002,83.43,1845100,2,0,,,-0.334989445,-0.351298735,1.799596301,2
83.25,83.660004,1479300,2,0,,,-0.36298771,-0.338651761,1.080176095,2
84.120003,85.5,2077700,2,0,,,-0.315225986,-0.237477944,2.257051577,2
86,86.410004,1059400,2,0,,,-0.212017264,-0.187440564,0.254357221,2
85.379997,86.410004,1039200,2,0,,,-0.246054402,-0.187440564,0.214629806,2
88.75,90.389999,1823300,2,0,,,-0.061046818,0.031403001,1.756722161,2
89.099998,89.389999,1394500,2,0,,,-0.041832508,-0.023582888,0.913399623,2
90,86.610001,1884900,2,0,,,0.007576112,-0.176443551,1.877871107,2
86.050003,85.910004,1300100,2,0,,,-0.209272182,-0.214933509,0.727742796,2
86.480003,88.089996,1347400,2,0,,,-0.185665894,-0.09506471,0.82076788,2
87.470001,87.110001,1209000,2,0,,,-0.131316644,-0.148950607,0.548576091,2
88.970001,89.720001,1094900,2,0,,,-0.048969128,-0.005437435,0.324175201,2
90.690002,90.449997,1151100,2,0,,,0.045456079,0.034702045,0.434703948,2
90.239998,89.709999,1751500,2,0,,,0.020751605,-0.005987404,1.615512837,2
88.860001,88.25,746400,2,0,,,-0.055007946,-0.086266747,-0.361221031,2
88.870003,88.849998,899900,2,0,,,-0.054458852,-0.053275324,-0.059332016,2
88.910004,89.980003,623900,2,0,,,-0.052262864,0.008859007,-0.602142231,2
90.099998,89.790001,742800,2,0,,,0.013065836,-0.001588422,-0.368301164,2
91.050003,90.800003,1208900,2,0,,,0.065219538,0.053947436,0.548379421,2
93.400002,93.230003,1649700,2,0,,,0.194230591,0.187563148,1.415302402,2
93.980003,94.07,666900,2,0,,,0.226071686,0.23375113,-0.517573973,2
93.650002,93.290001,969700,2,0,,,0.207955177,0.190862191,0.077943901,2
94.139999,94.68,1240200,2,0,,,0.234855201,0.267292523,0.609937246,2
92.389999,92.620003,1188400,2,0,,,0.138783099,0.154021755,0.508061995,2
93.800003,93.830002,754600,2,0,,,0.216189984,0.220554626,-0.345094061,2
93.900002,94.400002,570100,2,0,,,0.221679763,0.251896584,-0.707950889,2
93,93.360001,901400,2,0,,,0.172271144,0.194711203,-0.056381961,2
93.400002,93.370003,717900,2,0,,,0.194230591,0.195261172,-0.417272086,2
94.589996,94.129997,1988700,2,0,,,0.259559291,0.237050118,2.082014949,2
93.699997,94.089996,725400,2,0,,,0.21069982,0.234850628,-0.402521808,2
94.309998,94.68,907600,2,0,,,0.244187865,0.267292523,-0.044188398,2
94.959999,93.370003,855700,2,0,,,0.279871843,0.195261172,-0.146260319,2
93.800003,94.150002,824300,2,0,,,0.216189984,0.238150111,-0.208014814,2
94.269997,95.110001,856800,2,0,,,0.241991876,0.29093651,-0.144096945,2
97.07,97.019997,1199700,2,0,,,0.395707404,0.395959339,0.530285747,2
99.099998,98.709999,1289600,2,0,,,0.507150933,0.488885603,0.707092408,2
98.889999,99.400002,939000,2,0,,,0.495622335,0.526826032,0.017566098,2
97.959999,97.459999,743000,2,0,,,0.444566875,0.420153241,-0.367907823,2
98.129997,97.459999,669600,2,0,,,0.453899484,0.420153241,-0.512263873,2
97.459999,96.839996,301800,2,0,,,0.417117703,0.386061824,-1.235617486,2
98.190002,97.949997,963600,2,0,,,0.457193659,0.447096217,0.065947008,2
100,100.43,988800,2,0,,,0.556559552,0.583461388,0.115507941,2
99.800003,100.779999,616200,2,0,,,0.545580048,0.602706394,-0.61728585,2
100.93,101.099998,670700,2,0,,,0.607615012,0.620301824,-0.510100499,2
101.5,100.07,1064000,2,0,,,0.638907068,0.563666468,0.263404058,2
102.019997,103.110001,1118700,2,0,,,0.667454042,0.730823627,0.370982749,2
100.459999,101.080002,981500,2,0,,,0.581812735,0.619202326,0.101151004,2
101.080002,102,760700,2,0,,,0.615849873,0.669789235,-0.333097168,2
103.290001,103.989998,1400400,2,0,,,0.737175159,0.779211045,0.925003175,2
104.330002,103.839996,1036600,2,0,,,0.794269491,0.770963051,0.209516377,2
104.300003,104.029999,1192300,2,0,,,0.792622596,0.781410535,0.51573214,2
103.239998,103.889999,794400,2,0,,,0.734430077,0.773712511,-0.266819254,2
103.650002,103.419998,831100,2,0,,,0.756938617,0.747869088,-0.194641229,2
101.790001,102.050003,1027600,2,0,,,0.654827643,0.672538694,0.191816044,2
102.029999,102.230003,701000,2,0,,,0.668003135,0.682436154,-0.450509378,2
102.43,102.889999,874000,2,0,,,0.689962528,0.718726621,-0.110269641,2
102.910004,102.550003,649200,2,0,,,0.716313953,0.700031639,-0.552384628,2
101.620003,101.110001,759600,2,0,,,0.645495034,0.620851848,-0.335260542,2
99.699997,99.279999,1457800,2,0,,,0.540089884,0.52022756,1.037891966,2
99.849998,99.709999,775000,2,0,,,0.548324691,0.543871492,-0.304973306,2
97.779999,97,1115200,2,0,,,0.434685173,0.394859787,0.364099286,2
96.379997,97.650002,1439700,2,0,,,0.357827382,0.430600725,1.00229463,2
97,95.709999,859200,2,0,,,0.39186452,0.323927934,-0.139376856,2
97.610001,98.529999,1499500,2,0,,,0.425352565,0.478988143,1.11990351,2
99.5,99.239998,1267700,2,0,,,0.52911038,0.518028069,0.664021597,2
108.300003,111.309998,3026200,2,0,,,1.012215972,1.181707757,4.122470016,2
110.980003,110.879997,1382400,2,0,,,1.159343534,1.158063769,0.889602509,2
118.029999,116.709999,2026500,2,0,,,1.54637664,1.478631616,2.156356348,2
114.360001,115.620003,1067800,2,0,,,1.344899827,1.418697216,0.270877532,2
112.57,112.639999,1014300,2,0,,,1.246631736,1.254839045,0.165658885,2
114.5,113.309998,606400,2,0,,,1.35258554,1.291679536,-0.636559546,2
114.019997,113.970001,470300,2,0,,,1.32623417,1.327970388,-0.904227916,2
112.809998,113.529999,557700,2,0,,,1.259807229,1.303776487,-0.732338015,2
115.849998,114.970001,849400,2,0,,,1.426698195,1.382956278,-0.158650552,2
115.309998,114.919998,592200,2,0,,,1.397053089,1.380206818,-0.664486738,2
113.25,113.519997,567200,2,0,,,1.28396261,1.303226518,-0.71365433,2
114.010002,115.540001,1988600,2,0,,,1.325685461,1.414298235,2.081818279,2
113.529999,113.279999,1096400,2,0,,,1.299334092,1.290030014,0.327125257,2
110.970001,112.43,1067300,2,0,,,1.158794441,1.243292063,0.26989418,2
108.32,109.599998,1474800,2,0,,,1.013313774,1.087681885,1.071325929,2
108.730003,107.080002,1338000,2,0,,,1.03582226,0.949117664,0.802280866,2
106.93,105.809998,1002900,2,0,,,0.937005076,0.879285364,0.143238463,2
107.330002,108.080002,935600,2,0,,,0.958964523,1.004103553,0.010879305,2
107.18,105.769997,1082500,2,0,,,0.950729662,0.877085873,0.299788076,2
106.410004,104.519997,1052700,2,0,,,0.908458157,0.808353511,0.241180306,2
103.309998,101.839996,1642500,2,0,,,0.738272961,0.660991272,1.401142136,2
103.610001,104.139999,1053900,2,0,,,0.754742629,0.787458983,0.24354035,2
102.339996,100.25,1242600,2,0,,,0.685021457,0.573563928,0.614657335,2
100.25,101.519997,1288500,2,0,,,0.570284138,0.643395843,0.704929033,2
102.470001,100.989998,1073400,2,0,,,0.692158517,0.614253376,0.281891072,2
102.279999,103.199997,915500,2,0,,,0.681727721,0.735772137,-0.028651439,2
103.169998,104.559998,870100,2,0,,,0.730587193,0.810553002,-0.117939786,2
104.879997,105.389999,875500,2,0,,,0.824463306,0.856191345,-0.107319586,2
106.239998,106.559998,823900,2,0,,,0.899125109,0.920524781,-0.208801496,2
105.769997,105.93,719100,2,0,,,0.873322832,0.885883781,-0.414912041,2
105.940002,105.339996,860600,2,0,,,0.882655825,0.853441886,-0.136623471,2
105.809998,105.260002,622700,2,0,,,0.875518821,0.849043345,-0.604502276,2
106,106.889999,2082100,2,0,,,0.885949616,0.93867018,2.265705073,2
106.330002,105.110001,761200,2,0,,,0.904066179,0.840795406,-0.332113816,2
104.809998,102.349998,1270700,2,0,,,0.820620477,0.689034186,0.669921708,2
102.360001,102.650002,971200,2,0,,,0.686119699,0.705530173,0.080893956,2
104.160004,105.419998,823900,2,0,,,0.784936883,0.857840867,-0.208801496,2
105.900002,106.599998,817100,2,0,,,0.880459891,0.922724217,-0.222175081,2
104.330002,104.510002,695100,2,0,,,0.794269491,0.807803927,-0.462112929,2
105.559998,106.010002,597500,2,0,,,0.861794235,0.890282762,-0.654063208,2
106.559998,106.860001,450100,2,0,,,0.916692579,0.937020713,-0.943955331,2
110.800003,111.389999,832400,2,0,,,1.149461832,1.186106683,-0.192084514,2
110.120003,109.900002,439100,2,0,,,1.112130958,1.104177872,-0.965589071,2
110.550003,110.860001,489300,2,0,,,1.135737246,1.156964271,-0.866860547,2
109.300003,109.82,562500,2,0,,,1.067114316,1.099778891,-0.722897837,2
111.510002,111.790001,823200,2,0,,,1.188439601,1.208101149,-0.210178188,2
111.489998,111.389999,444700,2,0,,,1.187341415,1.186106683,-0.954575531,2
111.980003,111.879997,534800,2,0,,,1.214241878,1.213049659,-0.777375529,2
112.489998,111.779999,410800,2,0,,,1.242239759,1.20755118,-1.021246785,2
112.75,112.769997,508200,2,0,,,1.256513438,1.261987101,-0.829689847,2
111.650002,111.099998,642400,2,0,,,1.196125369,1.17016072,-0.565758213,2
111.050003,109.980003,413700,2,0,,,1.163186418,1.108576798,-1.015543345,2
109.650002,108.610001,489100,2,0,,,1.086328681,1.03324602,-0.867253887,2
107.230003,108.440002,559200,2,0,,,0.953474744,1.023898474,-0.729387959,2
109.029999,108.940002,906500,2,0,,,1.052291543,1.051391418,-0.046351772,2
109.790001,109.940002,428500,2,0,,,1.094014395,1.106377308,-0.98643613,2
109,108.919998,536900,2,0,,,1.050644648,1.050291481,-0.773245451,2
106.5,106.669998,1559200,2,0,,,0.913398788,0.926573229,1.237315719,2
106.400002,104.489998,1735200,2,0,,,0.907909063,0.80670399,1.583455567,2
105.419998,104.849998,908800,2,0,,,0.854108467,0.82649891,-0.041828353,2
101.330002,100.160004,1080500,2,0,,,0.629574459,0.568615418,0.295854668,2
100.970001,99.370003,1026600,2,0,,,0.609811001,0.52517651,0.18984934,2
98.919998,96.790001,1378500,2,0,,,0.497269231,0.383312805,0.881932365,2
97.690002,97.629997,972100,2,0,,,0.429744487,0.429500732,0.08266399,2
98.18,97.75,826100,2,0,,,0.456644566,0.436099204,-0.204474748,2
97,97.040001,878500,2,0,,,0.39186452,0.397059277,-0.101419475,2
99.25,97.400002,1045800,2,0,,,0.515385794,0.416854252,0.227610051,2
95.550003,96.050003,976200,2,0,,,0.312262086,0.342623356,0.090727475,2
95.139999,93.050003,1099200,2,0,,,0.289753545,0.177665688,0.332632027,2
92.18,92.970001,1241900,2,0,,,0.127254502,0.173266706,0.613280642,2
93.669998,94.150002,696700,2,0,,,0.209052925,0.238150111,-0.458966204,2
94.269997,93.919998,662600,2,0,,,0.241991876,0.225503137,-0.526030799,2
94.160004,95,912400,2,0,,,0.235953442,0.284888007,-0.03474822,2
94.529999,95.309998,534400,2,0,,,0.256265555,0.301933523,-0.778162211,2
95.989998,96.900002,518700,2,0,,,0.336417083,0.389361308,-0.809039458,2
97.32,96.379997,491900,2,0,,,0.40943199,0.36076837,-0.861747117,2
96.839996,96.779999,380400,2,0,,,0.383080565,0.382762836,-1.081034577,2
98.510002,98.349998,895500,2,0,,,0.474761129,0.469090628,-0.067985512,2
98.470001,98.419998,577800,2,0,,,0.47256514,0.47293964,-0.692807271,2
99.199997,99.57,549700,2,0,,,0.512640712,0.536173523,-0.748071644,2
100.089996,99.610001,425600,2,0,,,0.561500183,0.538373013,-0.992139571,2
99.860001,99.18,546900,2,0,,,0.548873839,0.514729026,-0.753578415,2
98.730003,98.059998,545100,2,0,,,0.48683882,0.45314472,-0.757118481,2
97.769997,98.75,754700,2,0,,,0.43413608,0.491085093,-0.34489739,2
99.709999,100.690002,891400,2,0,,,0.540638977,0.597757829,-0.076048997,2
99.699997,100.150002,1206100,2,0,,,0.540089884,0.568065449,0.54287265,2
100.279999,99.610001,959800,2,0,,,0.571931033,0.538373013,0.058473534,2
98.620003,97.720001,515600,2,0,,,0.480800002,0.434449682,-0.81513624,2
98.07,98.599998,569400,2,0,,,0.450605748,0.4828371,-0.709327582,2
98.980003,99.599998,601900,2,0,,,0.500563406,0.53782299,-0.645409712,2
98.879997,99.43,486400,2,0,,,0.495073242,0.528475498,-0.872563987,2
99.989998,99.050003,593900,2,0,,,0.556010459,0.507581025,-0.661143342,2
97.82,96.839996,591500,2,0,,,0.436881162,0.386061824,-0.665863431,2
94.760002,96.099998,734200,2,0,,,0.268892339,0.345372376,-0.385214816,2
95,94.769997,663100,2,0,,,0.282067832,0.272241088,-0.525047447,2
96.019997,96.910004,1062800,2,0,,,0.338063978,0.389911276,0.261044013,2
97.650002,97.699997,717300,2,0,,,0.427548553,0.433349744,-0.418452108,2
96.5,96.139999,522000,2,0,,,0.364415348,0.347571866,-0.802549336,2
96.68,96.769997,379000,2,0,,,0.37429705,0.382212867,-1.083787962,2
97.75,98.25,523500,2,0,,,0.433038278,0.463592149,-0.799599281,2
98.440002,98.470001,821600,2,0,,,0.470918245,0.475689099,-0.213324914,2
99.5,99.879997,597700,2,0,,,0.52911038,0.553218984,-0.653669868,2
97.919998,97.220001,782100,2,0,,,0.442370887,0.406956737,-0.291009709,2
97.910004,98.25,499900,2,0,,,0.441822233,0.463592149,-0.846013488,2
101.220001,101.650002,735400,2,0,,,0.623535587,0.650544283,-0.382854771,2
101.760002,101.080002,633000,2,0,,,0.653180747,0.619202326,-0.584245228,2
100.870003,100.739998,529800,2,0,,,0.604321276,0.600506904,-0.787209048,2
98.839996,99.339996,689600,2,0,,,0.492877253,0.523526548,-0.4729298,2
100.550003,102.040001,874700,2,0,,,0.586753806,0.671988725,-0.108892949,2
104.089996,104.300003,1015500,2,0,,,0.781093559,0.796256946,0.168018929,2
104.199997,104.279999,609300,2,0,,,0.787132432,0.795157008,-0.630856105,2
104.980003,104.57,642100,2,0,,,0.82995347,0.811102971,-0.566348224,2
103.910004,102.870003,438600,2,0,,,0.771212297,0.717627123,-0.966572423,2
102.220001,101.5,583800,2,0,,,0.678433931,0.64229629,-0.681007049,2
98.730003,98.449997,712400,2,0,,,0.48683882,0.474589161,-0.428088956,2
98.32,99.080002,554000,2,0,,,0.464330334,0.509230547,-0.739614819,2
99.709999,100.459999,419500,2,0,,,0.540638977,0.58511091,-1.004136463,2
100.599998,99.529999,348900,2,0,,,0.589498449,0.533974032,-1.142985743,2
100.080002,100.660004,485700,2,0,,,0.560951529,0.596108362,-0.87394068,2
100.25,99.290001,523900,2,0,,,0.570284138,0.520777529,-0.798812599,2
99.93,99.629997,752600,2,0,,,0.552716668,0.539472511,-0.349027468,2
101.400002,103.129997,860900,2,0,,,0.633417343,0.731923125,-0.13603346,2
104.5,105.860001,817300,2,0,,,0.8036021,0.882034823,-0.22178174,2
104,104.300003,628200,2,0,,,0.776152928,0.796256946,-0.593685406,2
104.779999,104.400002,407400,2,0,,,0.818973581,0.80175548,-1.027933578,2
104.589996,103.68,733200,2,0,,,0.808542731,0.762165529,-0.387181519,2
102.540001,102.260002,619700,2,0,,,0.696001401,0.684085676,-0.610402387,2
103.970001,102.839996,420300,2,0,,,0.774506033,0.715977162,-1.0025631,2
103.480003,102.620003,413200,2,0,,,0.747605954,0.703880651,-1.016526696,2
102.639999,102.629997,386900,2,0,,,0.701491125,0.70443018,-1.068251003,2
101.199997,100.879997,511200,2,0,,,0.6224374,0.608204873,-0.823789736,2
101.089996,101.760002,452100,2,0,,,0.616398527,0.656592731,-0.940021923,2
100.199997,100.199997,590400,2,0,,,0.567539056,0.570814468,-0.668026805,2
101.07,101.940002,492400,2,0,,,0.61530078,0.666490191,-0.860763765,2
99.980003,100.25,788800,2,0,,,0.55546175,0.573563928,-0.277832795,2
98.690002,98.480003,775500,2,0,,,0.484642831,0.476239068,-0.303989954,2
99.169998,98.309998,361700,2,0,,,0.510993817,0.466891192,-1.117811936,2
96.480003,96.610001,541400,2,0,,,0.363317546,0.373415345,-0.764395285,2
96.800003,97.639999,419000,2,0,,,0.380885016,0.430050701,-1.005119815,2
99.900002,101.32,542700,2,0,,,0.551069827,0.63239883,-0.76183857,2
103,104.110001,633600,2,0,,,0.721254584,0.785809517,-0.583065206,2
104.199997,105.349998,408300,2,0,,,0.787132432,0.853991855,-1.026163545,2
103.120003,101.650002,584500,2,0,,,0.72784255,0.650544283,-0.679630356,2
102.610001,103.25,403100,2,0,,,0.699844285,0.738521597,-1.036390404,2
102.75,102.459999,392200,2,0,,,0.707529998,0.695082689,-1.057827474,2
102.959999,103.459999,381300,2,0,,,0.719058595,0.750068578,-1.079264544,2
104,104.779999,550000,2,0,,,0.776152928,0.822649953,-0.747481633,2
105.07,105.419998,351400,2,0,,,0.834894156,0.857840867,-1.138068984,2
107.470001,108.25,695900,2,0,,,0.966650237,1.013451045,-0.460539567,2
108.25,108.360001,509900,2,0,,,1.00947089,1.019499547,-0.826346451,2
108.279999,107.839996,399200,2,0,,,1.011117785,0.99090661,-1.044060548,2
109.419998,109.949997,655100,2,0,,,1.073701843,1.106926892,-0.540781077,2
110.82,110.32,507200,2,0,,,1.150559634,1.127271836,-0.831656551,2
111.730003,111.110001,516900,2,0,,,1.200517292,1.170710744,-0.812579525,2
111.629997,111.279999,539300,2,0,,,1.195027128,1.180058235,-0.768525363,2
110.940002,111.690002,438600,2,0,,,1.157147545,1.202602615,-0.966572423,2
111.690002,112.290001,407500,2,0,,,1.198321303,1.235594093,-1.027736907,2
111.300003,110.699997,387700,2,0,,,1.176911004,1.148166309,-1.06667764,2
108.900002,108.559998,717700,2,0,,,1.045154923,1.03049656,-0.417665426,2
112.5,112.410004,962400,2,0,,,1.242788852,1.242192565,0.063586964,2
113.32,114.610001,832400,2,0,,,1.287805494,1.363161357,-0.192084514,2
115.089996,115.5,554200,2,0,,,1.384975344,1.412098744,-0.739221478,2
116.870003,117.610001,863700,2,0,,,1.48269478,1.528119026,-0.130526689,2
117.080002,116.269997,631100,2,0,,,1.494223377,1.454437714,-0.587981965,2
115.010002,113.489998,903300,2,0,,,1.380583805,1.301576996,-0.052645224,2
112.790001,111.480003,673000,2,0,,,1.258709427,1.191055633,-0.505577081,2
111.5,110.580002,490200,2,0,,,1.187890508,1.141568277,-0.865090513,2
109.970001,109.510002,610600,2,0,,,1.103896097,1.082733375,-0.62829939,2
108.110001,106.970001,887300,2,0,,,1.001785177,0.943069161,-0.084112482,2
106.870003,106.709999,513100,2,0,,,0.93371134,0.92877272,-0.820052999,2
105,105.559998,709800,2,0,,,0.831051272,0.865538892,-0.433202385,2
106.110001,106.080002,516200,2,0,,,0.891988489,0.894131774,-0.813956218,2
